Index,Tahun,Comments,preprocessed,tokenize_text,label,score
29,2022,akhirnya setelah sekian banyak menu sisca ada juga menu kesukaan aku yg sisca juga suka.. mie sakura emang terbaik ????,sekian menu sisca menu suka sisca suka mie sakura baik tertawa terbahakbahak tertawa terbahakbahak,"['sekian', 'menu', 'sisca', 'menu', 'suka', 'sisca', 'suka', 'mie', 'sakura', 'baik', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,16
30,2022,Selamat untuk bro @jessnolimit. semoga langgeng sampai kakek dan nenek. GBU??????,selamat bro moga langgeng kakek nenek gbu lipat tangan lipat tangan lipat tangan,"['selamat', 'bro', 'moga', 'langgeng', 'kakek', 'nenek', 'gbu', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",positif,16
31,2024,"kl nonis ngasih bingkisan atau apapun dlm ke org islam itu biasa, tp kenapa ya gprnh liat org islam bagi2 ke org kristen wktu hari raya nya? nanya ajasi?? bahkan kl org islam ada sering minta2 THR pas lebaran, pas natal sm imlek juga ttp minta2 sama org nonis. jadi bingung akutuhhh ????????????",kalo non asih bingkis apa orang islam ya gprnh lihat orang islam bagibagi orang kristen raya nya ajasi wajah gembira urai air mata kalo orang islam minta thr pas lebaran pas natal imlek minta orang non bingung akutuh wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['kalo', 'non', 'asih', 'bingkis', 'apa', 'orang', 'islam', 'ya', 'gprnh', 'lihat', 'orang', 'islam', 'bagibagi', 'orang', 'kristen', 'raya', 'nya', 'ajasi', 'wajah', 'gembira', 'urai', 'air', 'mata', 'kalo', 'orang', 'islam', 'minta', 'thr', 'pas', 'lebaran', 'pas', 'natal', 'imlek', 'minta', 'orang', 'non', 'bingung', 'akutuh', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,16
37,2021,@fqrmnr makin aneh ajaa ??????,aneh tertawa terbahakbahak tertawa terbahakbahak tertawa terbahakbahak,"['aneh', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",negatif,15
38,2022,"YA ALLAH SAMPE KE BAWA MIMPI DAPET IPHONE 14PROMAX DARI KAK @siscakohl  dan kak @jessnolimit  semoga dibaca sama kak siscakohl dan kak justine, amin ya allah ??????",ya allah bawa mimpi iphone promax kak kak moga baca kak siscakohl kak justine amin ya allah hati merah hati merah,"['ya', 'allah', 'bawa', 'mimpi', 'iphone', 'promax', 'kak', 'kak', 'moga', 'baca', 'kak', 'siscakohl', 'kak', 'justine', 'amin', 'ya', 'allah', 'hati', 'merah', 'hati', 'merah']",netral,15
39,2023,Kompak selalu y bumil n calon pamud??????????????????,kompak ya bumil n calon pamud wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia hati sinar hati sinar hati sinar hati sinar,"['kompak', 'ya', 'bumil', 'n', 'calon', 'pamud', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'hati', 'sinar', 'hati', 'sinar', 'hati', 'sinar', 'hati', 'sinar']",positif,15
41,2023,Selamat lahiran dengan selamat dan lancar,selamat lahir selamat lancar,"['selamat', 'lahir', 'selamat', 'lancar']",positif,15
46,2022,"Bersyukur tidak pada orang sederhana saja, tapi orang berada pun tetap bersyukur, good attitude ???",syukur orang sederhana orang syukur good attitude hati merah,"['syukur', 'orang', 'sederhana', 'orang', 'syukur', 'good', 'attitude', 'hati', 'merah']",positif,14
47,2022,"Apapun makanannya, harus tetap bersyukur??????",apa makan syukur angkat tangan angkat tangan angkat tangan,"['apa', 'makan', 'syukur', 'angkat', 'tangan', 'angkat', 'tangan', 'angkat', 'tangan']",positif,14
48,2023,"Gemess..?? Selamat ya @jessnolimits @siscakohl,bahagia selalu..bulan lahirnya sama dengan bulan lahir saya.semoga nular saya bisa punya baby..",gemas wajah senyum lebar mata hati selamat ya bahagia lahir lahir sayasemoga nular baby,"['gemas', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'selamat', 'ya', 'bahagia', 'lahir', 'lahir', 'sayasemoga', 'nular', 'baby']",positif,14
49,2024,"Kak siska mau iphone untuk lebaran, hpku layarnya udah rusak dan pengeluaran 2017 jadi sering ngelag. Bismillahh notice??????????????",kak siska iphone lebaran hpku layar rusak keluar ngelag bismillah notice hati merah hati merah api api angkat tangan angkat tangan,"['kak', 'siska', 'iphone', 'lebaran', 'hpku', 'layar', 'rusak', 'keluar', 'ngelag', 'bismillah', 'notice', 'hati', 'merah', 'hati', 'merah', 'api', 'api', 'angkat', 'tangan', 'angkat', 'tangan']",netral,14
51,2022,"haii jes sisca, aku flashback sampe kesiniii ohya selamat untuk kelahiran baby shopia ?????????",hai jes sisca flashback kesini ohya selamat lahir baby shopia hati merah hati merah hati merah,"['hai', 'jes', 'sisca', 'flashback', 'kesini', 'ohya', 'selamat', 'lahir', 'baby', 'shopia', 'hati', 'merah', 'hati', 'merah', 'hati', 'merah']",positif,13
52,2023,Semoga ada rezky q dari pasangan yg comell nie aamiin??,moga rezky ku pasang comel amin tangan angkat dan rapat sama,"['moga', 'rezky', 'ku', 'pasang', 'comel', 'amin', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",positif,13
53,2023,",dri Thun 2020 ngefollow KK,tpi ngga prna dapat,bismillah rezeki?????",ngefollow prna bismillah rezeki tangan angkat dan rapat sama hati merah,"['ngefollow', 'prna', 'bismillah', 'rezeki', 'tangan', 'angkat', 'dan', 'rapat', 'sama', 'hati', 'merah']",netral,13
55,2024,"Semoga rezeki ank aku y KK,,sehat dn mudah rezeki ny...",moga rezeki anak ya sehat mudah rezeki nya,"['moga', 'rezeki', 'anak', 'ya', 'sehat', 'mudah', 'rezeki', 'nya']",positif,13
56,2024,"Buat warga jabodetabek yg lagi pengen beli motor honda baru keluaran 2024 saat ini dibintang jaya motor lg ada diskon ramadhan besar besaran kami menyediakan motor pcx,adv,scoopy,beat,beat street,cbr,crf,cb,dan macam2 motor honda lainnya buat yg minat bisa cash dan kredit hubungin aja kenomer 08999259146(rita)",warga jabodetabek pengin beli motor honda keluar bintang jaya motor diskon ramadhan besar sedia motor pcx adv scoopy beat beat street cbr crf coba macammacam motor honda minat cash kredit hubungin kenomer rita,"['warga', 'jabodetabek', 'pengin', 'beli', 'motor', 'honda', 'keluar', 'bintang', 'jaya', 'motor', 'diskon', 'ramadhan', 'besar', 'sedia', 'motor', 'pcx', 'adv', 'scoopy', 'beat', 'beat', 'street', 'cbr', 'crf', 'coba', 'macammacam', 'motor', 'honda', 'minat', 'cash', 'kredit', 'hubungin', 'kenomer', 'rita']",positif,13
57,2024,gak kenal tapi sayang banget sama keluarga ini. makasih yaa udah jadi manusia positif vibes ???,kenal sayang banget keluarga terima kasih ya manusia positif vibes hati merah,"['kenal', 'sayang', 'banget', 'keluarga', 'terima', 'kasih', 'ya', 'manusia', 'positif', 'vibes', 'hati', 'merah']",positif,13
58,2021,Kak siska pinjem duit 5 juta dong????,kak siska pinjem duit juta tertawa terbahakbahak tertawa terbahakbahak,"['kak', 'siska', 'pinjem', 'duit', 'juta', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,12
59,2021,Wah satu lumpia duriannya jadi 30 juta dehh..????????..,lumpia durian juta deh tepuk tangan tepuk tangan angkat tangan angkat tangan,"['lumpia', 'durian', 'juta', 'deh', 'tepuk', 'tangan', 'tepuk', 'tangan', 'angkat', 'tangan', 'angkat', 'tangan']",positif,12
63,2022,Semoga selalu diberikan kesehatan dan ke bahagiaan bersama istri tercinta nya kak jess dan semuga semangat terus bikin konten nya,moga sehat bahagia istri cinta nya kak jes semuga semangat bikin konten nya,"['moga', 'sehat', 'bahagia', 'istri', 'cinta', 'nya', 'kak', 'jes', 'semuga', 'semangat', 'bikin', 'konten', 'nya']",positif,12
64,2023,Paket 1 jam seharga PC ROG??,paket jam harga pc rog tertawa terbahakbahak,"['paket', 'jam', 'harga', 'pc', 'rog', 'tertawa', 'terbahakbahak']",positif,12
65,2023,Bismillah udah paket lengkap banget kak mau juga donk di paketin sama kakak amin dikabulkan ??,bismillah paket lengkap banget kak paketin kakak amin kabul tangan angkat dan rapat sama,"['bismillah', 'paket', 'lengkap', 'banget', 'kak', 'paketin', 'kakak', 'amin', 'kabul', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",netral,12
66,2023,Bismillah semoga beruntung ??,bismillah moga untung tangan angkat dan rapat sama,"['bismillah', 'moga', 'untung', 'tangan', 'angkat', 'dan', 'rapat', 'sama']",netral,12
67,2023,"Habis lahiran kasih support, semangat, doa baik2. Dokter anak nya pasti sudah kasih suggest yang baik.",habis lahir kasih support semangat doa baikbaik dokter anak nya kasih suggest,"['habis', 'lahir', 'kasih', 'support', 'semangat', 'doa', 'baikbaik', 'dokter', 'anak', 'nya', 'kasih', 'suggest']",positif,12
69,2024,"enggk gt juga kok ka, aku klo setiap ttnga ku yg nonis hari raya aku sering ngasih bingkisan ke dia dan sebaliknya kalo kami hari raya tetangga ku ngasih kmi bingkisan juga ko.",enggk kak kalo ttnga ku non raya asih bingkis kalo raya tetangga ku asih bingkis,"['enggk', 'kak', 'kalo', 'ttnga', 'ku', 'non', 'raya', 'asih', 'bingkis', 'kalo', 'raya', 'tetangga', 'ku', 'asih', 'bingkis']",positif,12
70,2024,Murah rezeki panjang umur sehat selalu dan di lancarkan segalanya buat kak sisca bang jesno dan babynya ???,murah rezeki umur sehat lancar kak sisca bang jesno babynya hati merah,"['murah', 'rezeki', 'umur', 'sehat', 'lancar', 'kak', 'sisca', 'bang', 'jesno', 'babynya', 'hati', 'merah']",positif,12
71,2020,"@zhuuying hahaa, bener.. tunggu aja kalo umur udah mw 30 th, pas di medical check up.. keliatan dah tu gula darah meningkat, plus fatty liver.. ?",haha tunggu kalo umur pas medical check up deh gula darah tingkat plus fatty liver,"['haha', 'tunggu', 'kalo', 'umur', 'pas', 'medical', 'check', 'up', 'deh', 'gula', 'darah', 'tingkat', 'plus', 'fatty', 'liver']",netral,11
73,2022,bersyukur pake hoodie gucci:") w bersyukur pake baju trift??,syukur pakai hoodie gucci gue syukur pakai baju trift wajah gembira urai air mata,"['syukur', 'pakai', 'hoodie', 'gucci', 'gue', 'syukur', 'pakai', 'baju', 'trift', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,11
74,2022,"Selamat mencoba, lu kira itu donat? ??",selamat coba lu donat tertawa terbahakbahak,"['selamat', 'coba', 'lu', 'donat', 'tertawa', 'terbahakbahak']",positif,11
75,2022,Gk kuat liat ke gemesaaaan ini ????????????. Mo trbang ajah ke marss,kuat lihat gesa wajah senyum lebar mata hati api api api api api trbang mars,"['kuat', 'lihat', 'gesa', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'api', 'api', 'api', 'api', 'api', 'trbang', 'mars']",positif,11
77,2023,"Masih sulit percaya babynolimit bajunya merk libby. Kirain lgsg dior ato chanel gitu, minimal zara lah. Soalnya anakku aku beliin produk2 libby juga, dan bajunya rata2 harga 30-40rb hahaha",sulit percaya babynolimit baju merk libby langsung dior chanel minimal zara anak belikan produk libby baju ratarata harga rb hahaha,"['sulit', 'percaya', 'babynolimit', 'baju', 'merk', 'libby', 'langsung', 'dior', 'chanel', 'minimal', 'zara', 'anak', 'belikan', 'produk', 'libby', 'baju', 'ratarata', 'harga', 'rb', 'hahaha']",positif,11
78,2023,"Baby No Limit di akte kelahirannya Singapore, 8 September 2023 ????",baby no limit akte lahir singapore september wajah gembira dengan mata bahagia wajah gembira dengan mata bahagia,"['baby', 'no', 'limit', 'akte', 'lahir', 'singapore', 'september', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia', 'wajah', 'gembira', 'dengan', 'mata', 'bahagia']",positif,11
80,2023,Shopia kayaknya ga tuhan tanya sampe 79? deh. Baru 1x ditanya tuhan "kamu mau jadi anak jess dan sisca?" Langsung bilang YES BANGET tuhan ??,shopia kayak tuhan deh x tuhan anak jes sisca langsung bilang yes banget tuhan wajah senyum lebar mata hati,"['shopia', 'kayak', 'tuhan', 'deh', 'x', 'tuhan', 'anak', 'jes', 'sisca', 'langsung', 'bilang', 'yes', 'banget', 'tuhan', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,11
81,2023,"Gemessss bgt liat papanya kayanya tuuhh sebahagia itu loh dia, mantaapp bang justin??",gemas banget lihat papa kaya tuh bahagia loh mantap bang justin tepuk tangan,"['gemas', 'banget', 'lihat', 'papa', 'kaya', 'tuh', 'bahagia', 'loh', 'mantap', 'bang', 'justin', 'tepuk', 'tangan']",positif,11
83,2024,"Mood banget liat sophiaa, auto senyum pas liat ??",mood banget lihat sophia auto senyum pas lihat wajah senyum lebar mata hati,"['mood', 'banget', 'lihat', 'sophia', 'auto', 'senyum', 'pas', 'lihat', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",positif,11
84,2020,Emang itu teh kukitata tuh peliharaan kalo emang peliharaan itu nama nya apa peliharaan nya,teh kukitata tuh pelihara kalo pelihara nama nya pelihara nya,"['teh', 'kukitata', 'tuh', 'pelihara', 'kalo', 'pelihara', 'nama', 'nya', 'pelihara', 'nya']",positif,10
90,2021,???????????? saya suka sekali????,tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan tepuk tangan suka tepuk tangan tepuk tangan,"['tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'tepuk', 'tangan', 'suka', 'tepuk', 'tangan', 'tepuk', 'tangan']",positif,10
93,2022,Pungut aku sebagai anak mu om????,pungut anak mu om tertawa terbahakbahak tertawa terbahakbahak,"['pungut', 'anak', 'mu', 'om', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,10
96,2022,Terima Kasih Kak Sudah Mempercayai Isibangunan Untuk Pemasangan Lantai Vinyl Nya. Mohon Maaf Apabila Ada Kekurangan Dari Teknisi Kami. Sekali Lagi Terima Kasih ????????,terima kasih kak percaya isibangunan pasang lantai vinyl nya mohon maaf kurang teknisi terima kasih lipat tangan warna kulit cerah lipat tangan warna kulit cerah,"['terima', 'kasih', 'kak', 'percaya', 'isibangunan', 'pasang', 'lantai', 'vinyl', 'nya', 'mohon', 'maaf', 'kurang', 'teknisi', 'terima', 'kasih', 'lipat', 'tangan', 'warna', 'kulit', 'cerah', 'lipat', 'tangan', 'warna', 'kulit', 'cerah']",positif,10
98,2022,FULL POWER MARI KITA COBA ????,ful power mari coba api angkat tangan,"['ful', 'power', 'mari', 'coba', 'api', 'angkat', 'tangan']",positif,10
99,2022,Kak siska klo senyum kaya kelinci cute bgt????,kak siska kalo senyum kayak kelinci cute banget angkat tangan angkat tangan,"['kak', 'siska', 'kalo', 'senyum', 'kayak', 'kelinci', 'cute', 'banget', 'angkat', 'tangan', 'angkat', 'tangan']",positif,10
100,2023,Bismillah semoga bisa iphone amin allah,bismillah moga iphone amin allah,"['bismillah', 'moga', 'iphone', 'amin', 'allah']",netral,10
101,2023,Selamat y moga berkah,selamat ya moga berkah,"['selamat', 'ya', 'moga', 'berkah']",positif,10
102,2023,Bismillah semoga dapat iPad nya untuk kuliah dan online shop ?????????? a_z_i_k_romi,bismillah moga ipad nya kuliah online shop wajah senyum dengan hati wajah senyum dengan hati wajah senyum dengan hati wajah senyum dengan hati wajah senyum dengan hati a z i k romi,"['bismillah', 'moga', 'ipad', 'nya', 'kuliah', 'online', 'shop', 'wajah', 'senyum', 'dengan', 'hati', 'wajah', 'senyum', 'dengan', 'hati', 'wajah', 'senyum', 'dengan', 'hati', 'wajah', 'senyum', 'dengan', 'hati', 'wajah', 'senyum', 'dengan', 'hati', 'a', 'z', 'i', 'k', 'romi']",netral,10
103,2023,Sehat sehat pasangan baik,sehat sehat pasang,"['sehat', 'sehat', 'pasang']",positif,10
104,2023,Kesabaran dan ketenangan Jessica sungguh luar biasa ??,sabar tenang jessica sungguh wajah senyum dengan air mata,"['sabar', 'tenang', 'jessica', 'sungguh', 'wajah', 'senyum', 'dengan', 'air', 'mata']",positif,10
105,2023,"Dulu waktu anak pertamaku lahir jg gitu, lbh suka pake foto karena dia gk bisa nyedot dr asi ku langsung, jd asi nya ku pompa trus ku masukin ke dpt. Begituuu",anak pertama lahir suka pakai foto nyedot asi ku langsung asi nya ku pompa ku pasuk,"['anak', 'pertama', 'lahir', 'suka', 'pakai', 'foto', 'nyedot', 'asi', 'ku', 'langsung', 'asi', 'nya', 'ku', 'pompa', 'ku', 'pasuk']",positif,10
106,2024,"Alhamdulillah aku jg Uda keliling dunia nih kita samaan, keliling dunia monopoli maksudnya ??",alhamdulillah keliling dunia nih sama keliling dunia monopoli maksud wajah gembira urai air mata,"['alhamdulillah', 'keliling', 'dunia', 'nih', 'sama', 'keliling', 'dunia', 'monopoli', 'maksud', 'wajah', 'gembira', 'urai', 'air', 'mata']",positif,10
108,2024,Wkwk nanya lagi ????,wkwk tertawa terbahakbahak tertawa terbahakbahak,"['wkwk', 'tertawa', 'terbahakbahak', 'tertawa', 'terbahakbahak']",positif,10
109,2024,"Alhamdulillah tetangga kontrakan yg nonis dan kami yg muslim nggak begitu. Itu mah segelintir orang aja kali, faktanya kami bertetangga baik-baik aja. Sama-sama suka ngasih bingkisan kalau ada acara atau hari keagamaan.",alhamdulillah tetangga kontra non muslim mah gelintir orang kali fakta tetangga baikbaik suka asih bingkis acara agama,"['alhamdulillah', 'tetangga', 'kontra', 'non', 'muslim', 'mah', 'gelintir', 'orang', 'kali', 'fakta', 'tetangga', 'baikbaik', 'suka', 'asih', 'bingkis', 'acara', 'agama']",positif,10
110,2024,"Mohon bantuannya kak, saling peduli semoga berkah. ??????",mohon bantu kak peduli moga berkah lipat tangan lipat tangan lipat tangan,"['mohon', 'bantu', 'kak', 'peduli', 'moga', 'berkah', 'lipat', 'tangan', 'lipat', 'tangan', 'lipat', 'tangan']",positif,10
111,2024,@ciyaaa.saputri Eh ternyata kita senasib kak tapi sekarang alhamdulillah udh dapet solusinya ?? dg program @vipbreastcare.id yg bagus banget buat solusi pyd & sekarang suami makin manja,saputri eh nasib kak alhamdulillah solusi wajah kucing gembira urai air mata program id bagus banget solusi pyd suami manja,"['saputri', 'eh', 'nasib', 'kak', 'alhamdulillah', 'solusi', 'wajah', 'kucing', 'gembira', 'urai', 'air', 'mata', 'program', 'id', 'bagus', 'banget', 'solusi', 'pyd', 'suami', 'manja']",netral,10
112,2024,Cuma kluarga limits sultan dari lhir  style buna papanya anaknya biasa aja gak pkek mini2 dres2 neko2 yg penting happy dan bisa beli omongan tetangga???? sehat terus bayi mahal lanjut vidionya sampe s2 aunty onlen sllu mantau kelucuan dedek sophi???,keluarga limits sultan lahir style buna papa anak pakai mini dres nekoneko happy beli omong tetangga api tepuk tangan sehat bayi mahal vidionya s aunty onlen mantau lucu adek sophi hati merah,"['keluarga', 'limits', 'sultan', 'lahir', 'style', 'buna', 'papa', 'anak', 'pakai', 'mini', 'dres', 'nekoneko', 'happy', 'beli', 'omong', 'tetangga', 'api', 'tepuk', 'tangan', 'sehat', 'bayi', 'mahal', 'vidionya', 's', 'aunty', 'onlen', 'mantau', 'lucu', 'adek', 'sophi', 'hati', 'merah']",positif,10
113,2020,Nada video siscakohl lebih asik dari pada nada suara adeknya tau cit @citracidel,nada video siscakohl asik nada suara adeknya tau cit,"['nada', 'video', 'siscakohl', 'asik', 'nada', 'suara', 'adeknya', 'tau', 'cit']",positif,9
114,2020,"Beneran ga di endorse tuhhh????,tapi sampe kerupuknya dari uni lili, tapi gua suka banget sih liat mereka berdua masak ,uhh kadang gua ikut ikutin resep resep mereka dan hasilnya lumayan donggg ??",benar endorse tuh kerupuk uni lili gua suka banget sih lihat dua masak uh kadang gua ikut resep resep hasil lumayan,"['benar', 'endorse', 'tuh', 'kerupuk', 'uni', 'lili', 'gua', 'suka', 'banget', 'sih', 'lihat', 'dua', 'masak', 'uh', 'kadang', 'gua', 'ikut', 'resep', 'resep', 'hasil', 'lumayan']",positif,9
115,2020,Selamat ya kak semoga sukses selalu,selamat ya kak moga sukses,"['selamat', 'ya', 'kak', 'moga', 'sukses']",positif,9
117,2021,Selamat nelen ludah??,selamat nelen ludah angkat tangan,"['selamat', 'nelen', 'ludah', 'angkat', 'tangan']",positif,9
120,2021,Suka banget liat video kakak adik kreatif,suka banget lihat video kakak adik kreatif,"['suka', 'banget', 'lihat', 'video', 'kakak', 'adik', 'kreatif']",positif,9
121,2021,Sehat terus ya kak dan subscriber nya makin nambah followers nya juga ya. Sehat2 trs semangat untuk buat konten nya.,sehat ya kak subscriber nya tambah followers nya ya sehatsehat semangat konten nya,"['sehat', 'ya', 'kak', 'subscriber', 'nya', 'tambah', 'followers', 'nya', 'ya', 'sehatsehat', 'semangat', 'konten', 'nya']",positif,9
123,2022,"Siskaaaa, kamu br prtama x makan mie sakura. Ya Allah aku sih seminggu 3x neng hahah",siska prtama kali makan mie sakura ya allah sih minggu x neng hahah,"['siska', 'prtama', 'kali', 'makan', 'mie', 'sakura', 'ya', 'allah', 'sih', 'minggu', 'x', 'neng', 'hahah']",positif,9
124,2022,"Udah nyobain wagyu, emas edible, lobster mahal, tapi lidahnya tetep suka mi sakura??????",coba wagyu emas edible lobster mahal lidah suka mi sakura tertawa terbahakbahak jempol ke atas warna kulit cerah,"['coba', 'wagyu', 'emas', 'edible', 'lobster', 'mahal', 'lidah', 'suka', 'mi', 'sakura', 'tertawa', 'terbahakbahak', 'jempol', 'ke', 'atas', 'warna', 'kulit', 'cerah']",positif,9
